project_id,project_name,project_type,state,district,latitude,longitude,land_area_acres,affected_families,planned_duration_days,historical_district_delay_rate,historical_project_type_delay_rate,current_stage,notification_status,documentation_completion_pct,approval_delay_days,pending_approvals,compensation_approved_pct,compensation_paid_pct,compensation_pending_families,legal_disputes,average_dispute_age_days,ownership_conflicts,rr_progress_pct,rehabilitation_pending_families,possession_pct,stakeholder_response_days,department_backlog,current_elapsed_days,delayed,actual_delay_days,planned_completion_date,actual_completion_date
PRJ-0085,Industrial Corridor (Mysuru),Industrial Area,Karnataka,Mysuru,12.300723634687538,76.69067187591577,39.8,36,1283,0.27169689718381507,0.3,Compensation Disbursement,Completed,96.4,10.0,0,93.5,71.4,10,0,0.0,3,0.0,36,0.0,28.0,59,971,0,0.0,2024-09-19,2024-09-19
PRJ-0086,Power/Grid Development Project - Pune,Power/Grid,Maharashtra,Pune,18.57222832213047,73.85822678412883,69.8,66,1497,0.5302857225639664,0.2,Notification,In Progress,7.8,43.0,0,0.0,0.0,66,2,335.3,0,0.0,66,0.0,37.0,8,345,1,577.0,2026-06-11,2028-01-09
PRJ-0087,Expressway Route-260 (Pune Segment),Highway,Maharashtra,Pune,18.49709113845722,73.85185044070553,70.7,43,363,0.5302857225639664,0.35,Objections / Legal Review,Completed,94.8,93.0,2,0.0,0.0,43,4,42.4,2,0.0,43,0.0,44.0,78,157,1,325.0,2022-11-18,2023-10-09
PRJ-0088,Expressway Route-619 (Nagpur Segment),Highway,Maharashtra,Nagpur,21.108186949463477,79.10456131783818,567.8,682,391,0.44279757672456205,0.35,Survey & Documentation,Completed,68.1,9.0,0,0.0,0.0,682,2,154.4,0,0.0,682,0.0,57.0,18,126,0,0.0,2023-04-25,2023-04-25
PRJ-0089,Tech Park Site (Tiruchirappalli),Industrial Area,Tamil Nadu,Tiruchirappalli,10.790511080293868,78.6570960573376,133.3,170,1454,0.3904460046972835,0.3,Objections / Legal Review,Completed,99.9,323.0,1,0.0,0.0,170,1,79.2,4,0.0,170,0.0,70.0,23,600,1,589.0,2025-10-26,2027-06-07
PRJ-0090,Dedicated Route-798 (Rajkot Segment),Highway,Gujarat,Rajkot,22.26761773373435,70.79975583474395,28.6,54,346,0.29654473731747666,0.35,Compensation Disbursement,Completed,99.2,240.0,0,92.4,29.3,38,1,348.9,0,0.0,54,0.0,54.0,38,256,1,283.0,2023-09-19,2024-06-28
PRJ-0091,Tech Park Site (Tiruchirappalli),Urban Development,Tamil Nadu,Tiruchirappalli,10.837010678886262,78.71266688647573,49.9,29,1365,0.3904460046972835,0.25,Notification,In Progress,15.9,46.0,1,0.0,0.0,29,2,68.4,2,0.0,29,0.0,32.0,61,360,1,559.0,2026-04-04,2027-10-15
PRJ-0092,Expressway Route-564 (Madurai Segment),Highway,Tamil Nadu,Madurai,9.946984200025017,78.10048342596927,36.5,38,1476,0.4964704583099741,0.35,Preliminary Identification,Pending,17.7,41.0,0,0.0,0.0,38,0,0.0,1,0.0,38,0.0,33.0,25,131,1,593.0,2025-02-01,2026-09-17
PRJ-0093,International Airport Runway Phase 2 - Nagpur,Airport,Maharashtra,Nagpur,21.15436936716531,79.08188557871657,197.8,113,1054,0.44279757672456205,0.55,Objections / Legal Review,Completed,97.8,71.0,3,0.0,0.0,113,3,117.7,0,0.0,113,0.0,28.0,33,524,1,458.0,2024-08-13,2025-11-14
PRJ-0094,Tech Park Site (Coimbatore),Urban Development,Tamil Nadu,Coimbatore,11.035895589514778,76.90186906792948,61.3,79,586,0.1732334448672798,0.25,Survey & Documentation,Completed,64.3,44.0,3,0.0,0.0,79,0,0.0,1,0.0,79,0.0,42.0,40,179,1,320.0,2023-04-01,2024-02-15
PRJ-0095,Industrial Corridor (Mumbai),Urban Development,Maharashtra,Mumbai,19.075196025948674,72.85321911501728,158.1,167,617,0.299816047538945,0.25,Objections / Legal Review,Completed,90.1,3.0,0,0.0,0.0,167,3,27.9,2,0.0,167,0.0,29.0,46,219,1,371.0,2023-02-10,2024-02-16
PRJ-0096,Tech Park Site (Gandhinagar),Industrial Area,Gujarat,Gandhinagar,23.194742207353347,72.69221009178696,112.4,87,1290,0.33242799368681436,0.3,Possession,Completed,87.6,1.0,0,96.1,99.9,0,2,144.0,0,98.3,1,66.5,25.0,37,993,0,0.0,2024-12-06,2024-12-06
PRJ-0097,Belagavi Metro Phase 2 - Line B,Metro,Karnataka,Belagavi,15.811623377525367,74.47504943030943,345.8,514,584,0.26649165607921677,0.5,Compensation Disbursement,Completed,88.6,16.0,0,93.7,73.9,134,1,224.9,2,0.0,514,0.0,47.0,38,465,1,332.0,2024-01-31,2024-12-28
PRJ-0098,Mumbai Metro Phase 2 - Line C,Metro,Maharashtra,Mumbai,19.077187109087706,72.92126323377796,97.3,38,454,0.299816047538945,0.5,Survey & Documentation,Completed,43.7,74.0,3,0.0,0.0,38,1,257.8,4,0.0,38,0.0,31.0,32,139,1,517.0,2024-03-03,2025-08-02
PRJ-0099,NH Route-437 (Surat Segment),Highway,Gujarat,Surat,21.160200409984764,72.86036383370659,142.6,260,741,0.20579754426081673,0.35,Notification,In Progress,0.0,2.0,2,0.0,0.0,260,0,0.0,1,0.0,260,0.0,27.0,8,150,1,388.0,2024-01-09,2025-01-31
PRJ-0100,Smart City Node (Bengaluru),Urban Development,Karnataka,Bengaluru,13.014364891785776,77.57180196269861,275.5,120,291,0.22336180394137353,0.25,Compensation Assessment,Completed,96.6,80.0,1,25.1,0.0,120,2,311.6,0,0.0,120,0.0,40.0,17,186,1,305.0,2023-08-21,2024-06-21
PRJ-0101,Lucknow Metro Phase 2 - Line A,Metro,Uttar Pradesh,Lucknow,26.833830022024642,80.92898674684261,133.6,204,971,0.15823379771832097,0.5,Compensation Disbursement,Completed,94.4,306.0,0,93.9,42.0,118,1,319.1,5,0.0,204,0.0,62.0,9,605,1,475.0,2025-03-20,2026-07-08
PRJ-0102,Nashik Metro Phase 2 - Line A,Metro,Maharashtra,Nashik,20.037442697034148,73.73512162343444,335.2,276,481,0.2124074561769746,0.5,Objections / Legal Review,Completed,92.7,123.0,0,0.0,0.0,276,3,359.2,2,0.0,276,0.0,55.0,15,211,1,423.0,2022-06-27,2023-08-24
PRJ-0103,Dedicated Route-54 (Pune Segment),Highway,Maharashtra,Pune,18.49741053065944,73.87822902691141,236.8,387,315,0.5302857225639664,0.35,Survey & Documentation,Completed,39.0,27.0,1,0.0,0.0,387,2,349.1,4,0.0,387,0.0,44.0,32,119,1,303.0,2022-12-07,2023-10-06
PRJ-0104,Noida Metro Phase 1 - Line B,Metro,Uttar Pradesh,Noida,28.54335321994784,77.38335472311525,125.7,44,512,0.4829770563201687,0.5,Preliminary Identification,Pending,16.2,23.0,2,0.0,0.0,44,0,0.0,1,0.0,44,0.0,38.0,54,57,1,575.0,2022-10-16,2024-05-13
PRJ-0105,Power/Grid Development Project - Agra,Power/Grid,Uttar Pradesh,Agra,27.181493787266568,77.97181015029939,160.2,143,1206,0.22272998688284024,0.2,Survey & Documentation,Completed,64.2,93.0,0,0.0,0.0,143,0,0.0,3,0.0,143,0.0,22.0,6,418,1,522.0,2024-08-01,2026-01-05
PRJ-0106,Nagpur Rail Link & Yard Expansion,Railway,Maharashtra,Nagpur,21.13748599459296,79.08840435810116,703.5,533,1365,0.44279757672456205,0.45,Objections / Legal Review,Completed,99.0,51.0,1,0.0,0.0,533,1,151.9,3,0.0,533,0.0,40.0,60,621,0,0.0,2024-10-08,2024-10-08
PRJ-0107,Tech Park Site (Kanpur),Industrial Area,Uttar Pradesh,Kanpur,26.498042694634552,80.30320021953648,236.7,428,256,0.5379639408647977,0.3,Rehabilitation & Resettlement,Completed,97.5,105.0,0,92.8,88.6,48,2,251.8,3,49.4,216,0.0,52.0,53,168,1,217.0,2022-10-01,2023-05-06
PRJ-0108,Chennai Rail Link & Yard Expansion,Railway,Tamil Nadu,Chennai,13.126839420259794,80.28800896809912,490.8,874,364,0.21239780813448106,0.45,Rehabilitation & Resettlement,Completed,98.0,240.0,0,95.5,92.3,66,0,0.0,4,81.2,164,0.0,57.0,76,324,0,0.0,2022-03-23,2022-03-23
PRJ-0109,NH Route-894 (Mangaluru Segment),Highway,Karnataka,Mangaluru,12.856540899728111,74.88295576042792,59.4,33,749,0.3227780074568463,0.35,Objections / Legal Review,Completed,85.7,50.0,3,0.0,0.0,33,2,318.5,2,0.0,33,0.0,22.0,11,311,1,436.0,2024-05-20,2025-07-30
PRJ-0110,International Airport Runway Phase 2 - Mangaluru,Airport,Karnataka,Mangaluru,12.858366225305886,74.91568573521765,152.0,191,1366,0.3227780074568463,0.55,Rehabilitation & Resettlement,Completed,93.7,238.0,0,96.5,94.8,9,1,42.7,1,34.3,125,0.0,48.0,32,1096,0,0.0,2024-11-16,2024-11-16
PRJ-0111,Smart City Node (Mysuru),Industrial Area,Karnataka,Mysuru,12.340516402522944,76.6150812497048,498.6,541,1224,0.27169689718381507,0.3,Possession,Completed,99.6,305.0,0,99.8,87.3,68,2,102.7,2,92.3,41,39.8,69.0,50,1164,0,0.0,2024-07-20,2024-07-20
PRJ-0112,Dedicated Route-752 (Tiruchirappalli Segment),Highway,Tamil Nadu,Tiruchirappalli,10.761389347623604,78.69047292985267,97.9,59,1132,0.3904460046972835,0.35,Compensation Disbursement,Completed,99.7,75.0,0,90.4,24.8,44,3,23.2,6,0.0,59,0.0,52.0,67,759,1,522.0,2025-04-06,2026-09-10
PRJ-0113,Industrial Corridor (Noida),Urban Development,Uttar Pradesh,Noida,28.51824003583773,77.37568053820625,706.3,333,478,0.4829770563201687,0.25,Compensation Disbursement,Completed,85.8,19.0,0,94.4,67.2,109,0,0.0,0,0.0,333,0.0,31.0,50,302,0,0.0,2023-08-01,2023-08-01
PRJ-0114,International Airport Runway Phase 2 - Rajkot,Airport,Gujarat,Rajkot,22.282093185534336,70.81673600882179,40.4,81,1485,0.29654473731747666,0.55,Rehabilitation & Resettlement,Completed,91.2,187.0,0,90.1,88.7,9,1,164.4,4,21.9,63,0.0,66.0,67,1137,1,601.0,2026-06-28,2028-02-19
PRJ-0115,Kanpur Rail Link & Yard Expansion,Railway,Uttar Pradesh,Kanpur,26.409611639646474,80.37341775509353,485.9,468,651,0.5379639408647977,0.45,Survey & Documentation,Completed,73.4,14.0,0,0.0,0.0,468,3,273.1,2,0.0,468,0.0,35.0,64,185,1,393.0,2023-03-01,2024-03-28
PRJ-0116,Dedicated Route-188 (Pune Segment),Highway,Maharashtra,Pune,18.557888298083757,73.85387798494264,137.8,70,589,0.5302857225639664,0.35,Preliminary Identification,Pending,0.5,112.0,3,0.0,0.0,70,1,291.5,0,0.0,70,0.0,38.0,18,77,1,450.0,2024-02-23,2025-05-18
PRJ-0117,SEZ Hub (Hubballi),Urban Development,Karnataka,Hubballi,15.407027595833425,75.09365740840363,35.3,22,866,0.35990257265289516,0.25,Possession,Completed,90.0,55.0,0,96.6,98.7,0,2,35.0,2,91.6,1,38.2,17.0,68,850,0,0.0,2023-10-03,2023-10-03
PRJ-0118,Smart City Node (Varanasi),Industrial Area,Uttar Pradesh,Varanasi,25.259707854684475,82.98820495100358,443.3,292,344,0.23493564427131047,0.3,Objections / Legal Review,Completed,89.1,6.0,1,0.0,0.0,292,1,190.0,2,0.0,292,0.0,43.0,54,166,1,278.0,2022-08-12,2023-05-17
PRJ-0119,Industrial Corridor (Rajkot),Industrial Area,Gujarat,Rajkot,22.298849128835766,70.8102597455555,78.1,81,1285,0.29654473731747666,0.3,Rehabilitation & Resettlement,Completed,85.8,17.0,0,95.0,99.3,0,1,350.5,3,73.3,21,0.0,42.0,6,1050,0,0.0,2025-12-06,2025-12-06
PRJ-0120,Canal Network - Mumbai,Irrigation,Maharashtra,Mumbai,19.123920729082208,72.93409106882791,24.5,34,837,0.299816047538945,0.4,Rehabilitation & Resettlement,Completed,90.4,30.0,0,94.9,80.7,6,0,0.0,3,55.0,15,0.0,44.0,11,744,0,0.0,2025-01-02,2025-01-02
PRJ-0121,SEZ Hub (Salem),Urban Development,Tamil Nadu,Salem,11.680434376770673,78.1776866707823,49.2,58,343,0.4332290311184182,0.25,Objections / Legal Review,Completed,95.9,259.0,1,0.0,0.0,58,1,29.9,2,0.0,58,0.0,20.0,32,180,1,315.0,2023-09-27,2024-08-07
PRJ-0122,Power/Grid Development Project - Coimbatore,Power/Grid,Tamil Nadu,Coimbatore,10.96685701201846,76.91508587018697,235.2,129,283,0.1732334448672798,0.2,Compensation Assessment,Completed,94.9,59.0,2,31.4,0.0,129,1,15.5,0,0.0,129,0.0,30.0,35,154,1,250.0,2023-06-24,2024-02-29
PRJ-0123,Ahmedabad Metro Phase 2 - Line A,Metro,Gujarat,Ahmedabad,23.050484576594357,72.56316385476656,781.6,583,1333,0.3947411578889518,0.5,Compensation Assessment,Completed,97.5,4.0,3,86.7,0.0,583,1,178.0,3,0.0,583,0.0,23.0,20,610,0,0.0,2025-10-06,2025-10-06
PRJ-0124,International Airport Runway Phase 1 - Pune,Airport,Maharashtra,Pune,18.51391583244853,73.83373292179625,43.6,18,775,0.5302857225639664,0.55,Survey & Documentation,Completed,45.6,45.0,2,0.0,0.0,18,1,222.5,2,0.0,18,0.0,29.0,35,291,1,410.0,2023-04-17,2024-05-31
PRJ-0125,Industrial Corridor (Bengaluru),Urban Development,Karnataka,Bengaluru,12.98448276601733,77.55681980544995,144.0,250,299,0.22336180394137353,0.25,Notification,In Progress,3.6,14.0,3,0.0,0.0,250,1,133.0,2,0.0,250,0.0,49.0,76,72,1,281.0,2023-03-14,2023-12-20
PRJ-0126,Dam Construction - Agra,Irrigation,Uttar Pradesh,Agra,27.19192995351767,77.96895586285623,59.8,45,438,0.22272998688284024,0.4,Compensation Assessment,Completed,94.6,294.0,3,68.9,0.0,45,1,258.6,1,0.0,45,0.0,68.0,76,223,1,379.0,2023-12-14,2024-12-27
PRJ-0127,Mumbai Metro Phase 2 - Line B,Metro,Maharashtra,Mumbai,19.023659124165167,72.8573429226439,293.3,418,1307,0.299816047538945,0.5,Notification,In Progress,10.8,10.0,1,0.0,0.0,418,3,300.7,1,0.0,418,0.0,28.0,13,236,1,548.0,2024-10-17,2026-04-18
PRJ-0128,Coimbatore Metro Phase 2 - Line A,Metro,Tamil Nadu,Coimbatore,10.984536841041182,77.00247899662676,45.1,48,543,0.1732334448672798,0.5,Survey & Documentation,Completed,48.8,35.0,1,0.0,0.0,48,1,349.2,2,0.0,48,0.0,38.0,57,157,1,332.0,2022-11-14,2023-10-12
PRJ-0129,SH Route-507 (Rajkot Segment),Highway,Gujarat,Rajkot,22.250494414464235,70.7633936431089,74.8,82,548,0.29654473731747666,0.35,Notification,In Progress,4.2,65.0,1,0.0,0.0,82,1,241.4,2,0.0,82,0.0,25.0,67,107,1,409.0,2024-01-13,2025-02-25
PRJ-0130,Surat Metro Phase 1 - Line B,Metro,Gujarat,Surat,21.176046352669967,72.8288280629017,63.7,53,1137,0.20579754426081673,0.5,Compensation Disbursement,Completed,93.1,145.0,0,91.5,21.8,41,1,74.5,1,0.0,53,0.0,44.0,32,646,1,613.0,2025-04-03,2026-12-07
PRJ-0131,Power/Grid Development Project - Noida,Power/Grid,Uttar Pradesh,Noida,28.481002242204962,77.33187029136182,180.8,240,1388,0.4829770563201687,0.2,Rehabilitation & Resettlement,Completed,91.8,10.0,0,93.5,82.0,43,0,0.0,0,69.2,73,0.0,41.0,58,1025,0,0.0,2025-11-20,2025-11-20
PRJ-0132,SEZ Hub (Vadodara),Industrial Area,Gujarat,Vadodara,22.36576815303534,73.20026016404306,433.0,675,573,0.26685785941408724,0.3,Compensation Assessment,Completed,88.5,11.0,3,23.3,0.0,675,2,296.7,1,0.0,675,0.0,40.0,29,295,0,0.0,2023-07-13,2023-07-13
PRJ-0133,Canal Network - Vadodara,Irrigation,Gujarat,Vadodara,22.291048735708188,73.1776518697196,163.1,122,709,0.26685785941408724,0.4,Objections / Legal Review,Completed,88.0,18.0,1,0.0,0.0,122,3,346.9,1,0.0,122,0.0,25.0,53,338,1,391.0,2024-04-06,2025-05-02
PRJ-0134,Nagpur Metro Phase 2 - Line C,Metro,Maharashtra,Nagpur,21.117786014454516,79.06958485404319,32.0,25,1434,0.44279757672456205,0.5,Possession,Completed,87.6,147.0,0,99.6,95.7,1,1,124.8,0,85.1,3,80.6,53.0,77,1456,1,506.0,2025-05-19,2026-10-07
PRJ-0135,Rural Route-619 (Belagavi Segment),Highway,Karnataka,Belagavi,15.867585336072185,74.54363741586408,185.7,251,314,0.26649165607921677,0.35,Preliminary Identification,Pending,0.8,28.0,3,0.0,0.0,251,3,298.8,2,0.0,251,0.0,48.0,6,40,1,314.0,2022-03-11,2023-01-19
PRJ-0136,Power/Grid Development Project - Varanasi,Power/Grid,Uttar Pradesh,Varanasi,25.279695602769742,83.01474338064624,339.4,183,224,0.23493564427131047,0.2,Survey & Documentation,Completed,49.2,2.0,1,0.0,0.0,183,1,359.3,1,0.0,183,0.0,23.0,37,75,1,357.0,2022-03-15,2023-03-07
PRJ-0137,Thane Rail Link & Yard Expansion,Railway,Maharashtra,Thane,19.17288679554219,72.94389906683061,48.3,73,803,0.38946339367881466,0.45,Survey & Documentation,Completed,33.9,0.0,3,0.0,0.0,73,3,308.5,5,0.0,73,0.0,18.0,2,234,1,550.0,2025-02-28,2026-09-01
PRJ-0138,Smart City Node (Mysuru),Industrial Area,Karnataka,Mysuru,12.240261034565957,76.59629742345115,35.1,22,1104,0.27169689718381507,0.3,Objections / Legal Review,Completed,92.2,73.0,0,0.0,0.0,22,6,45.4,3,0.0,22,0.0,42.0,71,485,1,615.0,2024-05-02,2026-01-07
PRJ-0139,SEZ Hub (Mumbai),Industrial Area,Maharashtra,Mumbai,19.126076377455686,72.87283264959422,61.6,92,774,0.299816047538945,0.3,Survey & Documentation,Completed,79.1,72.0,2,0.0,0.0,92,1,51.7,0,0.0,92,0.0,35.0,3,208,1,402.0,2024-06-06,2025-07-13
PRJ-0140,Lift Irrigation - Pune,Irrigation,Maharashtra,Pune,18.469719903413402,73.91186722056467,294.2,306,945,0.5302857225639664,0.4,Survey & Documentation,Completed,50.0,68.0,1,0.0,0.0,306,3,53.3,2,0.0,306,0.0,45.0,36,295,1,483.0,2024-01-28,2025-05-25
PRJ-0141,Industrial Corridor (Surat),Industrial Area,Gujarat,Surat,21.21567907693104,72.86166190250418,199.1,85,1348,0.20579754426081673,0.3,Survey & Documentation,Completed,52.1,44.0,2,0.0,0.0,85,0,0.0,1,0.0,85,0.0,43.0,38,482,1,536.0,2026-01-09,2027-06-29
PRJ-0142,Mysuru Metro Phase 2 - Line C,Metro,Karnataka,Mysuru,12.347816735033707,76.60581553050028,175.6,223,472,0.27169689718381507,0.5,Compensation Assessment,Completed,92.5,4.0,2,82.2,0.0,223,1,296.1,3,0.0,223,0.0,58.0,67,242,1,294.0,2023-01-10,2023-10-31
PRJ-0143,Expressway Route-953 (Kanpur Segment),Highway,Uttar Pradesh,Kanpur,26.49026431516121,80.35469894356252,77.4,78,715,0.5379639408647977,0.35,Objections / Legal Review,Completed,89.9,93.0,3,0.0,0.0,78,1,267.8,1,0.0,78,0.0,45.0,63,361,1,528.0,2024-12-12,2026-05-24
PRJ-0144,Smart City Node (Varanasi),Industrial Area,Uttar Pradesh,Varanasi,25.361971109948122,83.00952938788912,100.8,61,813,0.23493564427131047,0.3,Compensation Disbursement,Completed,94.7,127.0,0,97.1,49.7,30,1,307.1,0,0.0,61,0.0,49.0,71,498,1,461.0,2024-03-09,2025-06-13
PRJ-0145,SEZ Hub (Bengaluru),Industrial Area,Karnataka,Bengaluru,12.953179407581219,77.62752782444207,695.6,534,645,0.22336180394137353,0.3,Compensation Assessment,Completed,86.6,34.0,3,35.4,0.0,534,3,82.7,2,0.0,534,0.0,30.0,26,317,1,434.0,2023-01-28,2024-04-06
PRJ-0146,Surat Rail Link & Yard Expansion,Railway,Gujarat,Surat,21.141694756358188,72.81053105956337,75.1,79,228,0.20579754426081673,0.45,Notification,In Progress,9.7,54.0,0,0.0,0.0,79,2,248.6,0,0.0,79,0.0,25.0,65,58,1,283.0,2022-11-20,2023-08-30
PRJ-0147,Tiruchirappalli Rail Link & Yard Expansion,Railway,Tamil Nadu,Tiruchirappalli,10.743448686066756,78.75690919391766,483.8,170,840,0.3904460046972835,0.45,Rehabilitation & Resettlement,Completed,98.9,68.0,0,96.7,97.0,5,1,114.0,2,31.2,116,0.0,27.0,71,565,1,339.0,2024-04-04,2025-03-09
PRJ-0148,International Airport Runway Phase 1 - Pune,Airport,Maharashtra,Pune,18.495320403608034,73.85917469582058,193.8,341,638,0.5302857225639664,0.55,Objections / Legal Review,Completed,90.0,84.0,2,0.0,0.0,341,4,198.0,0,0.0,341,0.0,60.0,24,327,1,381.0,2024-04-29,2025-05-15
PRJ-0149,Power/Grid Development Project - Vadodara,Power/Grid,Gujarat,Vadodara,22.294159940375945,73.23639137447003,46.3,74,876,0.26685785941408724,0.2,Notification,In Progress,8.2,36.0,2,0.0,0.0,74,1,58.8,5,0.0,74,0.0,31.0,6,213,1,437.0,2024-10-22,2026-01-02
PRJ-0150,Mysuru Metro Phase 1 - Line C,Metro,Karnataka,Mysuru,12.276005900512617,76.67282549857072,146.0,68,941,0.27169689718381507,0.5,Notification,In Progress,15.3,17.0,2,0.0,0.0,68,1,98.1,0,0.0,68,0.0,15.0,55,173,1,456.0,2023-12-13,2025-03-13
PRJ-0151,Smart City Node (Pune),Industrial Area,Maharashtra,Pune,18.56304993855574,73.84897277969772,613.4,940,604,0.5302857225639664,0.3,Rehabilitation & Resettlement,Completed,88.8,3.0,0,97.4,84.7,143,1,64.5,0,46.3,504,0.0,23.0,39,558,0,0.0,2022-11-25,2022-11-25
PRJ-0152,SEZ Hub (Agra),Urban Development,Uttar Pradesh,Agra,27.16208061773435,78.03782949851191,128.5,104,934,0.22272998688284024,0.25,Compensation Disbursement,Completed,92.4,30.0,0,99.5,14.4,89,0,0.0,1,0.0,104,0.0,27.0,35,706,0,0.0,2023-12-28,2023-12-28
PRJ-0153,SEZ Hub (Madurai),Industrial Area,Tamil Nadu,Madurai,9.974747517636748,78.15039180796866,418.1,500,1056,0.4964704583099741,0.3,Compensation Assessment,Completed,95.9,126.0,2,29.1,0.0,500,3,173.9,2,0.0,500,0.0,34.0,69,542,1,603.0,2024-12-24,2026-08-19
PRJ-0154,Urban Route-628 (Lucknow Segment),Highway,Uttar Pradesh,Lucknow,26.81395516387102,80.99279692969253,79.3,56,840,0.15823379771832097,0.35,Survey & Documentation,Completed,75.1,39.0,1,0.0,0.0,56,2,358.3,2,0.0,56,0.0,20.0,52,276,1,387.0,2023-05-07,2024-05-28
PRJ-0155,International Airport Runway Phase 2 - Mysuru,Airport,Karnataka,Mysuru,12.28230980009242,76.64854752941335,189.2,270,247,0.27169689718381507,0.55,Objections / Legal Review,Completed,90.5,12.0,0,0.0,0.0,270,2,134.5,2,0.0,270,0.0,52.0,39,105,0,0.0,2022-09-12,2022-09-12
PRJ-0156,Power/Grid Development Project - Mumbai,Power/Grid,Maharashtra,Mumbai,19.115772274315127,72.84030737208806,391.4,549,688,0.299816047538945,0.2,Compensation Disbursement,Completed,89.1,484.0,0,94.0,64.2,196,0,0.0,1,0.0,549,0.0,76.0,59,442,1,391.0,2024-10-30,2025-11-25
PRJ-0157,Tech Park Site (Hubballi),Urban Development,Karnataka,Hubballi,15.398841216281305,75.13553953574927,526.9,587,915,0.35990257265289516,0.25,Rehabilitation & Resettlement,Completed,98.6,122.0,0,92.0,94.7,30,3,36.7,6,16.8,488,0.0,52.0,43,628,1,469.0,2025-06-09,2026-09-21
PRJ-0158,International Airport Runway Phase 1 - Pune,Airport,Maharashtra,Pune,18.567600997019312,73.81733644822123,153.0,99,389,0.5302857225639664,0.55,Compensation Assessment,Completed,92.8,384.0,0,31.3,0.0,99,3,303.3,3,0.0,99,0.0,70.0,68,213,1,405.0,2023-05-08,2024-06-16
PRJ-0159,Dam Construction - Gandhinagar,Irrigation,Gujarat,Gandhinagar,23.206081868444908,72.67684117114402,224.2,150,883,0.33242799368681436,0.4,Survey & Documentation,Completed,54.5,96.0,3,0.0,0.0,150,2,217.5,2,0.0,150,0.0,46.0,74,344,1,656.0,2024-09-30,2026-07-18
PRJ-0160,Power/Grid Development Project - Tiruchirappalli,Power/Grid,Tamil Nadu,Tiruchirappalli,10.732807804414811,78.65816416401188,20.6,19,303,0.3904460046972835,0.2,Preliminary Identification,Pending,8.5,4.0,3,0.0,0.0,19,0,0.0,4,0.0,19,0.0,27.0,22,32,1,369.0,2022-07-05,2023-07-09
PRJ-0161,Tech Park Site (Gandhinagar),Industrial Area,Gujarat,Gandhinagar,23.274467825530806,72.61054730143084,78.4,37,975,0.33242799368681436,0.3,Notification,In Progress,7.8,4.0,3,0.0,0.0,37,1,351.3,0,0.0,37,0.0,25.0,74,199,1,446.0,2024-01-14,2025-04-04
PRJ-0162,Tech Park Site (Gandhinagar),Industrial Area,Gujarat,Gandhinagar,23.272665183246872,72.59880378612104,85.3,74,471,0.33242799368681436,0.3,Compensation Disbursement,Completed,90.6,61.0,0,96.9,32.1,50,1,332.7,1,0.0,74,0.0,38.0,65,340,1,315.0,2022-12-03,2023-10-14
PRJ-0163,Power/Grid Development Project - Mangaluru,Power/Grid,Karnataka,Mangaluru,12.89743133316088,74.88634433334042,39.6,65,600,0.3227780074568463,0.2,Notification,In Progress,26.1,51.0,3,0.0,0.0,65,1,39.4,1,0.0,65,0.0,34.0,31,139,1,426.0,2023-07-11,2024-09-09
PRJ-0164,Tech Park Site (Tiruchirappalli),Industrial Area,Tamil Nadu,Tiruchirappalli,10.809433408868582,78.71443468799148,85.6,143,991,0.3904460046972835,0.3,Objections / Legal Review,Completed,88.4,149.0,0,0.0,0.0,143,2,75.0,4,0.0,143,0.0,35.0,61,448,1,505.0,2024-01-26,2025-06-14
PRJ-0165,Thane Metro Phase 2 - Line B,Metro,Maharashtra,Thane,19.2218879010966,73.01931285323977,97.5,86,229,0.38946339367881466,0.5,Compensation Disbursement,Completed,88.6,407.0,0,91.4,28.7,61,2,78.0,2,0.0,86,0.0,62.0,13,171,1,292.0,2022-11-04,2023-08-23
PRJ-0166,Power/Grid Development Project - Pune,Power/Grid,Maharashtra,Pune,18.488593827540004,73.84979651123922,713.2,426,362,0.5302857225639664,0.2,Survey & Documentation,Completed,33.7,5.0,3,0.0,0.0,426,0,0.0,0,0.0,426,0.0,47.0,37,136,1,276.0,2023-09-25,2024-06-27
